ZipCode,City,State,Latitude,Longitude,Classification,Population
"53581","RICHLAND CENTER","WI","43.3715","-90.4298","","10024"
"53582","RIDGEWAY","WI","43.0131","-89.9860","","1068"
"53583","SAUK CITY","WI","43.2606","-89.7933","","5787"
"53584","SEXTONVILLE","WI","43.2786","-90.2906","P","53"
"53585","SHARON","WI","42.5370","-88.7325","","2130"
"53586","SHULLSBURG","WI","42.5876","-90.2305","","2101"
"53587","SOUTH WAYNE","WI","42.5799","-89.8992","","1169"
"53588","SPRING GREEN","WI","43.1653","-90.0411","","4139"
"53589","STOUGHTON","WI","42.9322","-89.2058","","19888"
"53590","SUN PRAIRIE","WI","43.1946","-89.2079","","43684"
"53593","VERONA","WI","42.9949","-89.5677","","28232"
"53594","WATERLOO","WI","43.1668","-88.9601","","5324"
"53595","DODGEVILLE","WI","42.9605","-90.1303","U","0"
"53596","SUN PRAIRIE","WI","43.1836","-89.2139","U","0"
"53597","WAUNAKEE","WI","43.1846","-89.4716","","20729"
"53598","WINDSOR","WI","43.2025","-89.3422","","4033"
"53599","WOODFORD","WI","42.6489","-89.8626","P","71"
"53701","MADISON","WI","43.0733","-89.4012","P","0"
"53702","MADISON","WI","43.0733","-89.4012","U","0"
"53703","MADISON","WI","43.0797","-89.3775","","38512"
"53704","MADISON","WI","43.1236","-89.3481","","47066"
"53705","MADISON","WI","43.0747","-89.4589","","24695"
"53706","MADISON","WI","43.0748","-89.4112","","4337"
"53707","MADISON","WI","43.0733","-89.4012","P","0"
"53708","MADISON","WI","43.0733","-89.4012","P","0"
"53711","MADISON","WI","43.0204","-89.3600","","51448"
"53713","MADISON","WI","43.0373","-89.3869","","23291"
"53714","MADISON","WI","43.1012","-89.3126","","16289"
"53715","MADISON","WI","43.0619","-89.3975","","16517"
"53716","MADISON","WI","43.0608","-89.3210","","19105"
"53717","MADISON","WI","43.0746","-89.5217","","12798"
"53718","MADISON","WI","43.1080","-89.2693","","17034"
"53719","MADISON","WI","43.0282","-89.5181","","32151"
"53725","MADISON","WI","43.0733","-89.4012","P","0"
"53726","MADISON","WI","43.0716","-89.4206","","5286"
"53744","MADISON","WI","43.0733","-89.4012","P","0"
"53774","MADISON","WI","43.0733","-89.4012","U","0"
"53777","MADISON","WI","43.1574","-89.2909","U","0"
"53782","MADISON","WI","43.0733","-89.4012","U","0"
"53783","MADISON","WI","43.0733","-89.4012","U","0"
"53784","MADISON","WI","43.0733","-89.4012","U","0"
"53785","MADISON","WI","43.0733","-89.4012","U","0"
"53786","MADISON","WI","43.0733","-89.4012","U","0"
"53788","MADISON","WI","43.0733","-89.4012","U","0"
"53790","MADISON","WI","43.0733","-89.4012","U","0"
"53791","MADISON","WI","43.0733","-89.4012","U","0"
"53792","MADISON","WI","43.0758","-89.4314","U","0"
"53793","MADISON","WI","43.0733","-89.4012","U","0"
"53794","MADISON","WI","43.0733","-89.4012","U","0"
"53801","BAGLEY","WI","42.9262","-91.0670","","842"
"53802","BEETOWN","WI","42.7950","-90.8856","P","64"
"53803","BENTON","WI","42.5563","-90.3434","","1258"
"53804","BLOOMINGTON","WI","42.8686","-90.8953","","1353"
"53805","BOSCOBEL","WI","43.1565","-90.6747","","5395"
"53806","CASSVILLE","WI","42.7377","-90.9253","","1577"
"53807","CUBA CITY","WI","42.6089","-90.4867","","4565"
"53808","DICKEYVILLE","WI","42.6292","-90.5921","P","1041"
"53809","FENNIMORE","WI","42.9853","-90.6234","","4409"
"53810","GLEN HAVEN","WI","42.8254","-91.0041","","424"
"53811","HAZEL GREEN","WI","42.5444","-90.5145","","3213"
"53812","KIELER","WI","42.5814","-90.6028","P","406"
"53813","LANCASTER","WI","42.8507","-90.6896","","6267"
"53816","MOUNT HOPE","WI","42.9759","-90.8670","","815"
"53817","PATCH GROVE","WI","42.9455","-90.9776","P","201"
"53818","PLATTEVILLE","WI","42.7422","-90.4928","","15786"
"53820","POTOSI","WI","42.6722","-90.7262","","2421"
"53821","PRAIRIE DU CHIEN","WI","43.0103","-91.0410","","7838"
"53824","SINSINAWA","WI","42.5237","-90.5395","P","0"
"53825","STITZER","WI","42.9197","-90.5821","","495"
"53826","WAUZEKA","WI","43.1163","-90.9707","","1268"
"53827","WOODMAN","WI","43.0431","-90.8358","","291"
"53901","PORTAGE","WI","43.5461","-89.4676","","14924"
"53910","ADAMS","WI","43.8903","-89.8390","","3264"
"53911","ARLINGTON","WI","43.3220","-89.3541","","1383"
"53913","BARABOO","WI","43.4653","-89.7588","","21046"
"53916","BEAVER DAM","WI","43.4665","-88.8558","","23057"
"53919","BRANDON","WI","43.7349","-88.7698","","2334"
"53920","BRIGGSVILLE","WI","43.6670","-89.5962","","413"
"53922","BURNETT","WI","43.5247","-88.7038","","961"
"53923","CAMBRIA","WI","43.5769","-89.1269","","2160"
"53924","CAZENOVIA","WI","43.4583","-90.2678","","1333"
"53925","COLUMBUS","WI","43.3397","-89.0555","","8523"
"53926","DALTON","WI","43.6711","-89.2161","","1785"
"53928","DOYLESTOWN","WI","43.4269","-89.1498","P","143"
"53929","ELROY","WI","43.7565","-90.2921","","2545"
"53930","ENDEAVOR","WI","43.6866","-89.4812","","1235"
"53931","FAIRWATER","WI","43.7321","-88.8653","P","346"
"53932","FALL RIVER","WI","43.4184","-89.0508","","2716"
"53933","FOX LAKE","WI","43.5724","-88.8893","","4278"
"53934","FRIENDSHIP","WI","43.9798","-89.7899","","4214"
"53935","FRIESLAND","WI","43.5853","-89.0706","P","320"
"53936","GRAND MARSH","WI","43.8729","-89.7108","","1547"
"53937","HILLPOINT","WI","43.3760","-90.1516","","1172"
"53939","KINGSTON","WI","43.6901","-89.1316","P","248"
"53940","LAKE DELTON","WI","43.5902","-89.7941","P","18"
"53941","LA VALLE","WI","43.5602","-90.1252","","3044"
"53942","LIME RIDGE","WI","43.4676","-90.1551","P","121"
"53943","LOGANVILLE","WI","43.3895","-90.0441","","1067"
"53944","LYNDON STATION","WI","43.6752","-89.9331","","2370"
"53946","MARKESAN","WI","43.7252","-89.0647","","4239"
"53947","MARQUETTE","WI","43.7419","-89.1424","P","169"
"53948","MAUSTON","WI","43.7737","-90.0368","","8151"
"53949","MONTELLO","WI","43.7837","-89.3260","","6084"
"53950","NEW LISBON","WI","43.8939","-90.1270","","5608"
"53951","NORTH FREEDOM","WI","43.3974","-89.8808","","2291"
"53952","OXFORD","WI","43.7929","-89.5846","","4276"
"53953","PACKWAUKEE","WI","43.7769","-89.4604","P","207"
"53954","PARDEEVILLE","WI","43.5661","-89.3176","","6907"
"53955","POYNETTE","WI","43.4121","-89.4010","","5951"
"53956","RANDOLPH","WI","43.5424","-89.0186","","3416"
"53957","RANDOLPH","WI","43.5393","-89.0067","U","0"
"53958","REEDSBURG","WI","43.5282","-90.0016","U","0"
"53959","REEDSBURG","WI","43.5418","-89.9703","","14298"
"53960","RIO","WI","43.4224","-89.2289","","3370"
"53961","ROCK SPRINGS","WI","43.4527","-89.9303","","793"
"53962","UNION CENTER","WI","43.6852","-90.2681","P","51"
"53963","WAUPUN","WI","43.6402","-88.7429","","14078"
"53964","WESTFIELD","WI","43.9000","-89.5316","","3514"
"53965","WISCONSIN DELLS","WI","43.6965","-89.7602","","11361"
"53968","WONEWOC","WI","43.6323","-90.2133","","2326"
"53969","WYOCENA","WI","43.4961","-89.3081","P","397"
"54001","AMERY","WI","45.3437","-92.3649","","8256"
"54002","BALDWIN","WI","44.9693","-92.3675","","6741"
"54003","BELDENVILLE","WI","44.7925","-92.4400","","1050"
"54004","CLAYTON","WI","45.2953","-92.1185","","2249"
"54005","CLEAR LAKE","WI","45.2296","-92.2186","","3176"
"54006","CUSHING","WI","45.5566","-92.6726","","824"
"54007","DEER PARK","WI","45.1980","-92.3495","","1276"
"54009","DRESSER","WI","45.3544","-92.5967","","2746"
"54011","ELLSWORTH","WI","44.6962","-92.4700","","6881"
"54013","GLENWOOD CITY","WI","45.0770","-92.2478","","3482"
"54014","HAGER CITY","WI","44.6568","-92.5706","","2368"
"54015","HAMMOND","WI","44.9564","-92.4659","","3936"
"54016","HUDSON","WI","44.9708","-92.7003","","33198"
"54017","NEW RICHMOND","WI","45.1254","-92.5022","","19816"
"54020","OSCEOLA","WI","45.2838","-92.6310","","7463"
"54021","PRESCOTT","WI","44.7202","-92.7166","","6934"
"54022","RIVER FALLS","WI","44.8445","-92.5976","","23612"
"54023","ROBERTS","WI","44.9797","-92.5530","","4456"
"54024","SAINT CROIX FALLS","WI","45.4946","-92.6384","","4916"
"54025","SOMERSET","WI","45.1300","-92.6770","","7336"
"54026","STAR PRAIRIE","WI","45.2382","-92.5345","","2050"
"54027","WILSON","WI","44.9295","-92.2071","","1160"
"54028","WOODVILLE","WI","44.9460","-92.2678","","2632"
"54082","HOULTON","WI","45.0745","-92.7519","","1787"
"54101","ABRAMS","WI","44.7861","-88.0664","","2773"
"54102","AMBERG","WI","45.4998","-88.0034","","809"
"54103","ARMSTRONG CREEK","WI","45.6831","-88.4980","","481"
"54104","ATHELSTANE","WI","45.4352","-88.2523","","1159"
"54106","BLACK CREEK","WI","44.4739","-88.4639","","4674"
"54107","BONDUEL","WI","44.6961","-88.4357","","3691"
"54110","BRILLION","WI","44.1683","-88.1010","","5542"
"54111","CECIL","WI","44.8158","-88.3895","","2164"
"54112","COLEMAN","WI","45.0406","-88.0431","","2227"
"54113","COMBINED LOCKS","WI","44.2668","-88.3086","","3631"
"54114","CRIVITZ","WI","45.2484","-88.1031","","5913"
"54115","DE PERE","WI","44.4097","-88.0983","","48710"
"54119","DUNBAR","WI","45.6309","-88.1406","","613"
"54120","FENCE","WI","45.7376","-88.3485","","204"
"54121","FLORENCE","WI","45.8697","-88.3153","","3149"
"54123","FOREST JUNCTION","WI","44.2091","-88.1393","","248"
"54124","GILLETT","WI","44.9161","-88.3481","","3619"
"54125","GOODMAN","WI","45.6342","-88.3325","","499"
"54126","GREENLEAF","WI","44.2914","-88.0093","","4120"
"54127","GREEN VALLEY","WI","44.7960","-88.2693","","110"
"54128","GRESHAM","WI","44.8773","-88.7957","","1718"
"54129","HILBERT","WI","44.1416","-88.2272","","3525"
"54130","KAUKAUNA","WI","44.3203","-88.2468","","27473"
"54131","FREEDOM","WI","44.3641","-88.2626","P","0"
"54135","KESHENA","WI","44.9448","-88.6352","","3016"
"54136","KIMBERLY","WI","44.2685","-88.3375","","6703"
"54137","KRAKOW","WI","44.7557","-88.2604","","1098"
"54138","LAKEWOOD","WI","45.3330","-88.4389","","831"
"54139","LENA","WI","44.9364","-88.1134","","3244"
"54140","LITTLE CHUTE","WI","44.2851","-88.3156","","8396"
"54141","LITTLE SUAMICO","WI","44.7471","-87.9895","","2731"
"54143","MARINETTE","WI","45.0919","-87.6719","","15265"
"54149","MOUNTAIN","WI","45.2059","-88.4878","","1201"
"54150","NEOPIT","WI","45.0125","-88.8733","","1116"
"54151","NIAGARA","WI","45.7272","-87.9799","","3515"
"54152","NICHOLS","WI","44.5600","-88.4743","P","249"
"54153","OCONTO","WI","44.8877","-87.9392","","7323"
"54154","OCONTO FALLS","WI","44.8716","-88.1837","","5432"
"54155","ONEIDA","WI","44.5173","-88.1943","","7853"
"54156","PEMBINE","WI","45.6113","-87.9319","","1544"
"54157","PESHTIGO","WI","45.0492","-87.7935","","5846"
"54159","PORTERFIELD","WI","45.2005","-87.8305","","1460"
"54160","POTTER","WI","44.1192","-88.0978","P","244"
"54161","POUND","WI","45.1134","-88.1070","","2789"
"54162","PULASKI","WI","44.6739","-88.2832","","9570"
"54165","SEYMOUR","WI","44.5015","-88.3053","","7877"
"54166","SHAWANO","WI","44.7536","-88.6688","","16892"
"54169","SHERWOOD","WI","44.1809","-88.2742","","3325"
"54170","SHIOCTON","WI","44.5264","-88.5909","","3863"
"54171","SOBIESKI","WI","44.7285","-88.1207","","4109"
"54173","SUAMICO","WI","44.6344","-88.0303","","4086"
"54174","SURING","WI","45.0474","-88.3811","","3021"
"54175","TOWNSEND","WI","45.2918","-88.6169","","1113"
"54177","WAUSAUKEE","WI","45.4017","-87.8831","","2903"
"54180","WRIGHTSTOWN","WI","44.3325","-88.1692","","3268"
"54201","ALGOMA","WI","44.6285","-87.4720","","5281"
"54202","BAILEYS HARBOR","WI","45.0855","-87.1413","","1588"
"54204","BRUSSELS","WI","44.7539","-87.6217","","1851"
"54205","CASCO","WI","44.5953","-87.6179","","2116"
"54207","COLLINS","WI","44.0916","-87.9887","P","174"
"54208","DENMARK","WI","44.3639","-87.7766","","6363"
"54209","EGG HARBOR","WI","45.0189","-87.2752","","1480"
"54210","ELLISON BAY","WI","45.2536","-87.0440","","1050"
"54211","EPHRAIM","WI","45.1690","-87.1641","P","332"
"54212","FISH CREEK","WI","45.1189","-87.2289","","1189"
"54213","FORESTVILLE","WI","44.6970","-87.5244","","1367"
"54214","FRANCIS CREEK","WI","44.2005","-87.7197","P","442"
"54215","KELLNERSVILLE","WI","44.2240","-87.7993","P","200"
"54216","KEWAUNEE","WI","44.4399","-87.5875","","6164"
"54217","LUXEMBURG","WI","44.5633","-87.7113","","7713"
"54220","MANITOWOC","WI","44.1085","-87.7228","","40737"
"54221","MANITOWOC","WI","44.0888","-87.6578","P","0"
"54226","MAPLEWOOD","WI","44.7477","-87.4793","P","0"
"54227","MARIBEL","WI","44.2822","-87.8007","","1555"
"54228","MISHICOT","WI","44.2713","-87.6442","","2739"
"54229","NEW FRANKEN","WI","44.5703","-87.8329","","4405"
"54230","REEDSVILLE","WI","44.1506","-87.9028","","4623"
"54232","SAINT NAZIANZ","WI","44.0099","-87.9314","P","714"
"54234","SISTER BAY","WI","45.1845","-87.1047","","2072"
"54235","STURGEON BAY","WI","44.8400","-87.3997","","17829"
"54240","TISCH MILLS","WI","44.3264","-87.6226","P","0"
"54241","TWO RIVERS","WI","44.2250","-87.6187","","14258"
"54245","VALDERS","WI","44.0249","-87.9099","","2184"
"54246","WASHINGTON ISLAND","WI","45.3615","-86.8828","","777"
"54247","WHITELAW","WI","44.1976","-87.7848","","2154"
"54301","GREEN BAY","WI","44.4834","-88.0227","","22875"
"54302","GREEN BAY","WI","44.5055","-87.9680","","31327"
"54303","GREEN BAY","WI","44.5430","-88.0558","","27478"
"54304","GREEN BAY","WI","44.4899","-88.0699","","27679"
"54305","GREEN BAY","WI","44.5195","-88.0199","P","0"
"54306","GREEN BAY","WI","44.5195","-88.0199","P","0"
"54307","GREEN BAY","WI","44.5195","-88.0199","P","1062"
"54308","GREEN BAY","WI","44.5195","-88.0199","P","0"
"54311","GREEN BAY","WI","44.5195","-87.9028","","37532"
"54313","GREEN BAY","WI","44.5736","-88.1115","","39911"
"54324","GREEN BAY","WI","44.5195","-88.0199","P","0"
"54344","GREEN BAY","WI","44.5195","-88.0199","U","0"
"54401","WAUSAU","WI","44.9569","-89.7140","","31727"
"54402","WAUSAU","WI","44.9595","-89.6303","P","0"
"54403","WAUSAU","WI","45.0194","-89.5046","","24712"
"54405","ABBOTSFORD","WI","44.9743","-90.2975","","2947"
"54406","AMHERST","WI","44.4051","-89.3252","","3647"
"54407","AMHERST JUNCTION","WI","44.5335","-89.3045","","1559"
"54408","ANIWA","WI","45.0370","-89.3058","","1046"
"54409","ANTIGO","WI","45.1059","-89.1910","","12827"
"54410","ARPIN","WI","44.5399","-90.0126","","2321"
"54411","ATHENS","WI","45.0564","-89.9729","","5025"
"54412","AUBURNDALE","WI","44.6702","-90.0026","","2046"
"54413","BABCOCK","WI","44.2927","-90.1993","P","213"
"54414","BIRNAMWOOD","WI","44.9501","-89.1643","","3240"
"54415","BLENKER","WI","44.6134","-89.9209","P","0"
"54416","BOWLER","WI","44.9594","-88.9342","","1655"
"54417","BROKAW","WI","45.0232","-89.6452","P","55"
"54418","BRYANT","WI","45.2049","-88.9777","","1015"
"54420","CHILI","WI","44.6157","-90.3550","","1299"
"54421","COLBY","WI","44.9016","-90.2870","","3651"
"54422","CURTISS","WI","44.9731","-90.4540","","1344"
"54423","CUSTER","WI","44.5828","-89.4210","","2349"
"54424","DEERBROOK","WI","45.2845","-89.2057","","1574"
"54425","DORCHESTER","WI","45.0103","-90.3069","","1941"
"54426","EDGAR","WI","44.9019","-90.0318","","4352"
"54427","ELAND","WI","44.8013","-89.2451","","1128"
"54428","ELCHO","WI","45.4294","-89.1755","","1016"
"54429","ELDERON","WI","44.7837","-89.2449","P","0"
"54430","ELTON","WI","45.1469","-88.8865","","157"
"54433","GILMAN","WI","45.2366","-90.8466","","1819"
"54435","GLEASON","WI","45.3697","-89.4526","","2125"
"54436","GRANTON","WI","44.5530","-90.4167","","2202"
"54437","GREENWOOD","WI","44.7764","-90.6585","","3265"
"54440","HATLEY","WI","44.8159","-89.3776","","2992"
"54441","HEWITT","WI","44.6448","-90.1023","","816"
"54442","IRMA","WI","45.3747","-89.6315","","1104"
"54443","JUNCTION CITY","WI","44.6002","-89.7498","","2279"
"54446","LOYAL","WI","44.7560","-90.4565","","2990"
"54447","LUBLIN","WI","45.0754","-90.7395","","569"
"54448","MARATHON","WI","44.9675","-89.8269","","4280"
"54449","MARSHFIELD","WI","44.6391","-90.1882","","26417"
"54450","MATTOON","WI","45.0015","-89.0470","P","357"
"54451","MEDFORD","WI","45.1973","-90.4000","","11514"
"54452","MERRILL","WI","45.2306","-89.7255","","18851"
"54454","MILLADORE","WI","44.5982","-89.9063","","1234"
"54455","MOSINEE","WI","44.7643","-89.7272","","18897"
"54456","NEILLSVILLE","WI","44.5529","-90.6305","","5904"
"54457","NEKOOSA","WI","44.2388","-89.9147","","8478"
"54458","NELSONVILLE","WI","44.4983","-89.3108","P","94"
"54459","OGEMA","WI","45.4434","-90.2990","","1199"
"54460","OWEN","WI","44.9695","-90.5461","","2532"
"54462","PEARSON","WI","45.3866","-88.9992","","339"
"54463","PELICAN LAKE","WI","45.4969","-89.2086","","714"
"54464","PHLOX","WI","45.0511","-89.0145","P","31"
"54465","PICKEREL","WI","45.3519","-88.9078","","617"
"54466","PITTSVILLE","WI","44.3890","-90.3191","","2710"
"54467","PLOVER","WI","44.4243","-89.5318","","14850"
"54469","PORT EDWARDS","WI","44.3516","-89.8673","","1734"
"54470","RIB LAKE","WI","45.2740","-90.1674","","2022"
"54471","RINGLE","WI","44.9339","-89.4263","","1856"
"54473","ROSHOLT","WI","44.6699","-89.3570","","2582"
"54474","ROTHSCHILD","WI","44.8844","-89.6183","","4134"
"54475","RUDOLPH","WI","44.4748","-89.7862","","1498"
"54476","SCHOFIELD","WI","44.8951","-89.5271","","19668"
"54479","SPENCER","WI","44.7512","-90.3273","","3838"
"54480","STETSONVILLE","WI","45.0547","-90.2765","","1275"
"54481","STEVENS POINT","WI","44.5162","-89.6382","","28100"
"54482","STEVENS POINT","WI","44.5302","-89.4931","","9108"
"54484","STRATFORD","WI","44.7999","-90.0732","","4968"
"54485","SUMMIT LAKE","WI","45.3876","-89.1846","","412"
"54486","TIGERTON","WI","44.7158","-89.0550","","2157"
"54487","TOMAHAWK","WI","45.5142","-89.7289","","9750"
"54488","UNITY","WI","44.8296","-90.3165","","1192"
"54489","VESPER","WI","44.4522","-89.9927","","1491"
"54490","WESTBORO","WI","45.3350","-90.4340","","891"
"54491","WHITE LAKE","WI","45.2478","-88.7442","","1591"
"54492","STEVENS POINT","WI","44.5236","-89.5745","U","0"
"54493","WILLARD","WI","44.6980","-90.8007","","660"
"54494","WISCONSIN RAPIDS","WI","44.3488","-89.7391","","27420"
"54495","WISCONSIN RAPIDS","WI","44.4020","-89.9527","","7638"
"54498","WITHEE","WI","45.0386","-90.6070","","2440"
"54499","WITTENBERG","WI","44.7975","-89.1537","","3005"
"54501","RHINELANDER","WI","45.6748","-89.3457","","20591"
"54511","ARGONNE","WI","45.7278","-88.8101","","1335"
"54512","BOULDER JUNCTION","WI","46.0549","-89.6794","","1007"
"54513","BRANTWOOD","WI","45.5632","-90.1424","","441"
"54514","BUTTERNUT","WI","46.0396","-90.5820","","1673"
"54515","CATAWBA","WI","45.4934","-90.5257","","479"
"54517","CLAM LAKE","WI","46.1516","-90.9470","","166"
"54519","CONOVER","WI","46.0452","-89.2597","","1285"
"54520","CRANDON","WI","45.5194","-88.9230","","4063"
"54521","EAGLE RIVER","WI","45.9514","-89.2601","","8317"
"54524","FIFIELD","WI","45.8444","-90.4037","","596"
"54525","GILE","WI","46.4249","-90.2183","","276"
"54526","GLEN FLORA","WI","45.5087","-90.8597","","840"
"54527","GLIDDEN","WI","46.1545","-90.6754","","957"
"54529","HARSHAW","WI","45.6652","-89.6784","","1220"
"54530","HAWKINS","WI","45.5682","-90.7299","","717"
"54531","HAZELHURST","WI","45.7317","-89.7708","","1479"
"54532","HEAFFORD JUNCTION","WI","45.5472","-89.7155","P","0"
"54534","HURLEY","WI","46.3320","-90.1830","","2481"
"54536","IRON BELT","WI","46.3378","-90.3473","P","184"
"54537","KENNAN","WI","45.5297","-90.5963","","576"
"54538","LAC DU FLAMBEAU","WI","45.9282","-89.9074","","3133"
"54539","LAKE TOMAHAWK","WI","45.7943","-89.5711","","1525"
"54540","LAND O LAKES","WI","46.1551","-89.3582","","1048"
"54541","LAONA","WI","45.5504","-88.6591","","1325"
"54542","LONG LAKE","WI","45.9270","-88.7664","","539"
"54543","MC NAUGHTON","WI","45.7346","-89.5312","P","0"
"54545","MANITOWISH WATERS","WI","46.1339","-89.8376","","852"
"54546","MELLEN","WI","46.2803","-90.7369","","1213"
"54547","MERCER","WI","46.2050","-90.1167","","1639"
"54548","MINOCQUA","WI","45.8738","-89.8414","","5406"
"54550","MONTREAL","WI","46.3745","-90.2412","","674"
"54552","PARK FALLS","WI","45.9500","-90.3265","","4381"
"54554","PHELPS","WI","46.0653","-89.0572","","1042"
"54555","PHILLIPS","WI","45.7414","-90.3733","","4887"
"54556","PRENTICE","WI","45.5414","-90.3131","","1200"
"54557","PRESQUE ISLE","WI","46.2292","-89.7420","","1210"
"54558","SAINT GERMAIN","WI","45.9237","-89.5016","","2215"
"54559","SAXON","WI","46.5017","-90.4449","","759"
"54560","SAYNER","WI","46.0149","-89.5350","","648"
"54561","STAR LAKE","WI","46.0622","-89.4553","","101"
"54562","THREE LAKES","WI","45.8327","-89.0976","","2093"
"54563","TONY","WI","45.4734","-90.9718","","689"
"54564","TRIPOLI","WI","45.6100","-89.9446","","505"
"54565","UPSON","WI","46.3118","-90.4450","","54"
"54566","WABENO","WI","45.4217","-88.6277","","1429"
"54568","WOODRUFF","WI","45.9553","-89.6951","","5175"
"54601","LA CROSSE","WI","43.7955","-91.1538","","51090"
"54602","LA CROSSE","WI","43.8014","-91.2395","P","0"
"54603","LA CROSSE","WI","43.8685","-91.2789","","14203"
"54610","ALMA","WI","44.3787","-91.7755","","1521"
"54611","ALMA CENTER","WI","44.4585","-90.9560","","1162"
"54612","ARCADIA","WI","44.2415","-91.5108","","5816"
"54613","ARKDALE","WI","44.0671","-89.9033","","1768"
"54614","BANGOR","WI","43.9004","-90.9713","","2850"
"54615","BLACK RIVER FALLS","WI","44.2468","-90.7722","","11032"
"54616","BLAIR","WI","44.3116","-91.2515","","2729"
"54618","CAMP DOUGLAS","WI","43.9662","-90.2981","","2247"
"54619","CASHTON","WI","43.7539","-90.7919","","4024"
"54620","CATARACT","WI","44.0878","-90.8424","P","0"
"54621","CHASEBURG","WI","43.6665","-91.0591","","1137"
"54622","COCHRANE","WI","44.2668","-91.7380","","2133"
"54623","COON VALLEY","WI","43.7408","-91.0501","","1848"
"54624","DE SOTO","WI","43.4279","-91.1568","","1433"
"54625","DODGE","WI","44.1276","-91.5155","","247"
"54626","EASTMAN","WI","43.2304","-91.0190","","1273"
"54627","ETTRICK","WI","44.1681","-91.2327","","1910"
"54628","FERRYVILLE","WI","43.4207","-91.0310","","1035"
"54629","FOUNTAIN CITY","WI","44.1443","-91.7049","","2574"
"54630","GALESVILLE","WI","44.0981","-91.3400","","4090"
"54631","GAYS MILLS","WI","43.2878","-90.8352","","1753"
"54632","GENOA","WI","43.5808","-91.1487","","1198"
"54634","HILLSBORO","WI","43.5959","-90.4436","","4198"
"54635","HIXTON","WI","44.4124","-91.0441","","1792"
"54636","HOLMEN","WI","44.0070","-91.2684","","16338"
"54637","HUSTLER","WI","43.8802","-90.2707","P","152"
"54638","KENDALL","WI","43.7942","-90.3898","","1627"
"54639","LA FARGE","WI","43.6077","-90.6363","","2468"
"54641","MATHER","WI","44.1803","-90.2525","P","0"
"54642","MELROSE","WI","44.1579","-91.0862","","2256"
"54643","MILLSTON","WI","44.1933","-90.6477","P","2"
"54644","MINDORO","WI","44.0290","-91.0320","","1471"
"54645","MOUNT STERLING","WI","43.3146","-90.9291","P","120"
"54646","NECEDAH","WI","44.0774","-90.0926","","4115"
"54648","NORWALK","WI","43.8301","-90.6473","","1702"
"54649","OAKDALE","WI","43.9594","-90.3817","P","0"
"54650","ONALASKA","WI","43.9099","-91.2572","","24523"
"54651","ONTARIO","WI","43.7271","-90.5694","","1393"
"54652","READSTOWN","WI","43.4695","-90.7482","","959"
"54653","ROCKLAND","WI","43.8262","-90.9054","","1199"
"54654","SENECA","WI","43.2918","-90.9854","P","169"
"54655","SOLDIERS GROVE","WI","43.3655","-90.7767","","1828"
"54656","SPARTA","WI","43.9858","-90.7997","","18411"
"54657","STEUBEN","WI","43.1978","-90.9219","","425"
"54658","STODDARD","WI","43.6744","-91.1774","","2490"
"54659","TAYLOR","WI","44.2855","-91.0900","","1428"
"54660","TOMAH","WI","44.0134","-90.4930","","16073"
"54661","TREMPEALEAU","WI","44.0664","-91.4464","","3852"
"54662","TUNNEL CITY","WI","44.0074","-90.5657","P","0"
"54664","VIOLA","WI","43.4784","-90.6275","","1634"
"54665","VIROQUA","WI","43.5188","-90.9163","","8925"
"54666","WARRENS","WI","44.1605","-90.4473","","2587"
"54667","WESTBY","WI","43.6553","-90.8462","","4870"
"54669","WEST SALEM","WI","43.9045","-91.0907","","8094"
"54670","WILTON","WI","43.8345","-90.4980","","1897"
"54701","EAU CLAIRE","WI","44.7497","-91.5149","","41346"
"54702","EAU CLAIRE","WI","44.8115","-91.4986","P","0"
"54703","EAU CLAIRE","WI","44.8342","-91.4831","","44593"
"54720","ALTOONA","WI","44.8062","-91.4283","","8580"
"54721","ARKANSAW","WI","44.6133","-92.0776","","1274"
"54722","AUGUSTA","WI","44.7268","-91.1264","","4312"
"54723","BAY CITY","WI","44.6232","-92.4176","","1177"
"54724","BLOOMER","WI","45.1028","-91.4814","","7525"
"54725","BOYCEVILLE","WI","45.0759","-92.0013","","2964"
"54726","BOYD","WI","44.9668","-91.0226","","1807"
"54727","CADOTT","WI","44.9589","-91.1672","","5228"
"54728","CHETEK","WI","45.3002","-91.6139","","6166"
"54729","CHIPPEWA FALLS","WI","44.9462","-91.4084","","33980"
"54730","COLFAX","WI","45.0355","-91.7262","","5078"
"54731","CONRATH","WI","45.3497","-91.0699","","781"
"54732","CORNELL","WI","45.1257","-91.1996","","2820"
"54733","DALLAS","WI","45.2837","-91.8804","","1226"
"54734","DOWNING","WI","45.0888","-92.1203","","804"
"54735","DOWNSVILLE","WI","44.7748","-91.9318","P","0"
"54736","DURAND","WI","44.6001","-91.8997","","4087"
"54737","EAU GALLE","WI","44.7202","-91.9866","","455"
"54738","ELEVA","WI","44.5900","-91.5059","","3611"
"54739","ELK MOUND","WI","44.8521","-91.7018","","5287"
"54740","ELMWOOD","WI","44.7517","-92.1639","","2000"
"54741","FAIRCHILD","WI","44.6095","-91.0059","","1799"
"54742","FALL CREEK","WI","44.7666","-91.2762","","4848"
"54743","GILMANTON","WI","44.4708","-91.6759","P","0"
"54745","HOLCOMBE","WI","45.2705","-91.1408","","2198"
"54746","HUMBIRD","WI","44.5342","-90.8821","","670"
"54747","INDEPENDENCE","WI","44.4004","-91.4977","","2634"
